CPI,Exchange Rate,GDP Deflator,GDP Growth,Agricultural Land,Cereal Yield,Fertilizer Consumption,Rural Population,Employment in Agriculture,Access to Electricity,Inflation Rate,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,shortwave_radiation_sum,et0_fao_evapotranspiration,holidays
168.79102113080052,105.9478502087585,145.203518836181,4.705196537908092,28.7478200209278,2785.6,70.09721814827085,80.861,64.11322227706805,88.65,6.2087197135062,23.603225806451615,19.529032258064515,21.06451612903226,727.9,6.158064516129032,323.17,65.74,0
169.29211788015192,105.70852271444258,146.16351918543035,5.417210340995854,28.7478200209278,2794.7833333333333,69.33322688492537,80.82816666666668,64.05020918848112,88.30833333333334,5.778449112416179,25.106451612903225,19.64516129032258,21.848387096774193,450.0,6.193548387096774,500.77,98.37,4
169.79321462950332,105.46919522012666,147.12351953467967,6.129224144083615,28.7478200209278,2803.9666666666667,68.56923562157989,80.79533333333333,63.9871960998942,87.96666666666667,5.348178511326157,22.986666666666668,18.41,20.14333333333333,501.6,5.596666666666667,329.79,64.73,5
170.29431137885476,105.22986772581075,148.083519883929,6.8412379471713765,28.7478200209278,2813.1499999999996,67.80524435823442,80.7625,63.92418301130728,87.625,4.917907910236135,21.961290322580645,15.764516129032257,18.490322580645163,117.9,5.516129032258065,445.48,82.05,7
170.79540812820616,104.99054023149483,149.04352023317836,7.553251750259138,28.7478200209278,2822.333333333333,67.04125309488894,80.72966666666667,63.86116992272035,87.28333333333333,4.4876373091461135,19.153333333333332,11.41,14.946666666666665,0.2,6.013333333333334,426.08,73.03,4
171.2965048775576,104.75121273717892,150.00352058242768,8.2652655533469,28.7478200209278,2831.5166666666664,66.27726183154347,80.69683333333333,63.79815683413343,86.94166666666666,4.057366708056092,16.896774193548385,9.841935483870968,12.812903225806451,2.4000000000000004,5.819354838709677,395.99,63.56,2
171.797601626909,104.511885242863,150.963520931677,8.97727935643466,28.7478200209278,2840.7,65.513270568198,80.664,63.7351437455465,86.6,3.62709610696607,16.948387096774194,6.174193548387097,11.361290322580645,25.4,8.26774193548387,470.21,75.58,2
172.37901673506676,104.88007264839717,151.51150070752342,8.864370752063383,28.7478200209278,2857.7999999999997,67.2941760893221,80.63033333333334,63.67339954523061,87.20833333333333,3.6632683803447894,20.039285714285715,8.721428571428572,14.260714285714286,14.9,9.171428571428573,495.25,85.74,3
172.9604318432245,105.24826005393133,152.05948048336984,8.751462147692106,28.7478200209278,2874.8999999999996,69.07508161044618,80.59666666666666,63.611655344914716,87.81666666666666,3.6994406537235083,19.938709677419357,10.16451612903226,14.912903225806453,95.6,9.083870967741936,567.07,100.79,3
173.54184695138224,105.6164474594655,152.60746025921625,8.638553543320828,28.7478200209278,2892.0,70.85598713157027,80.563,63.54991114459882,88.425,3.7356129271022276,24.52,14.903333333333334,19.413333333333334,117.3,9.453333333333335,641.26,124.96000000000001,5
