date,Holiday,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,shortwave_radiation_sum,et0_fao_evapotranspiration
2018-12-21,0,15.4,5.0,10.1,0.0,7.2,11.23,1.73
2018-12-22,0,15.7,6.8,10.7,0.0,6.2,10.34,1.67
2018-12-23,0,17.1,4.2,10.6,0.0,6.9,13.22,2.11
2018-12-24,0,17.7,6.1,11.2,0.0,8.4,13.41,2.19
2018-12-25,1,17.2,5.9,10.9,0.0,9.0,13.63,2.21
2018-12-26,0,16.3,4.1,9.6,0.0,7.4,13.68,2.15
2018-12-27,0,14.3,2.6,8.0,0.0,6.5,13.39,2.05
2018-12-28,0,12.8,3.8,7.9,0.1,9.5,12.91,1.93
2018-12-29,0,15.4,1.6,8.5,0.0,5.8,13.79,2.14
2018-12-30,1,16.2,3.3,9.5,0.0,6.8,13.89,2.23
2018-12-31,0,16.9,4.7,10.5,0.0,6.7,13.9,2.3
2019-01-01,0,16.0,4.3,10.2,0.0,6.7,13.62,2.19
2019-01-02,0,16.3,3.7,9.9,0.0,7.4,12.96,2.11
2019-01-03,0,14.6,4.4,8.9,1.2,8.7,13.29,2.1
2019-01-04,0,14.7,4.1,8.8,0.0,6.7,13.08,2.05
2019-01-05,0,15.0,2.9,8.6,0.0,8.4,13.06,2.0
2019-01-06,0,17.7,4.4,10.2,0.0,6.3,13.56,2.2
2019-01-07,0,14.0,5.7,9.7,1.4,12.1,8.78,1.63
2019-01-08,0,16.7,4.5,10.1,0.0,10.2,13.84,2.28
2019-01-09,0,15.8,6.0,10.1,0.4,8.0,11.57,1.92
2019-01-10,0,14.8,5.2,9.9,0.0,8.5,12.39,2.01
2019-01-11,1,14.5,4.6,9.8,0.3,9.9,11.88,1.85
2019-01-12,0,15.9,5.0,10.1,0.0,9.1,13.7,2.16
2019-01-13,0,16.5,5.2,10.8,0.0,7.2,14.21,2.27
2019-01-14,0,15.8,5.8,10.3,0.0,9.8,14.39,2.37
2019-01-15,1,16.2,4.9,9.8,0.0,12.0,14.72,2.34
2019-01-16,0,17.7,4.1,10.6,0.0,9.4,14.05,2.32
2019-01-17,0,16.8,5.8,11.4,0.0,8.7,13.4,2.2
2019-01-18,0,16.5,5.7,10.6,0.7,8.4,13.18,2.15
2019-01-19,0,16.8,5.6,10.7,0.0,9.2,14.12,2.31
2019-01-20,0,17.6,5.2,11.1,0.0,8.2,14.55,2.39
2019-01-21,0,18.3,5.3,11.4,0.0,7.1,14.59,2.4
2019-01-22,0,18.6,7.1,11.5,1.5,9.2,10.0,1.83
2019-01-23,0,12.1,6.9,9.1,12.0,7.2,4.76,0.83
2019-01-24,0,16.3,5.2,10.4,0.0,5.2,14.71,2.32
2019-01-25,0,16.2,6.6,10.3,5.5,8.1,9.15,1.64
2019-01-26,0,14.2,5.7,9.6,3.5,8.4,11.71,1.82
2019-01-27,0,14.8,4.4,8.9,2.5,7.1,11.89,1.85
2019-01-28,0,13.1,4.0,7.9,2.5,6.9,12.06,1.82
2019-01-29,0,13.2,3.5,7.7,1.3,7.0,14.08,2.04
2019-01-30,1,16.1,4.0,9.6,0.0,7.1,16.21,2.53
2019-01-31,0,16.3,5.5,10.1,0.0,7.8,10.21,1.75
2019-02-01,0,17.0,7.4,11.6,0.0,6.0,11.52,1.95
2019-02-02,0,17.2,6.1,11.6,2.6,7.1,15.54,2.58
2019-02-03,0,18.3,7.0,12.3,0.0,8.9,16.71,2.79
2019-02-04,0,18.4,6.7,12.0,0.0,9.9,17.11,2.87
2019-02-05,0,17.4,3.2,11.3,0.0,9.8,16.66,2.65
2019-02-06,0,18.9,6.8,12.5,0.0,9.7,14.4,2.45
2019-02-07,0,13.3,9.3,11.1,17.1,7.8,4.82,0.91
2019-02-08,0,16.0,7.9,11.2,11.1,8.8,8.83,1.52
2019-02-09,0,13.2,3.8,8.6,6.3,11.1,11.83,1.78
2019-02-10,1,15.5,2.7,9.5,0.0,9.2,17.88,2.72
2019-02-11,0,16.0,6.2,11.2,0.0,9.4,15.03,2.36
2019-02-12,0,17.7,6.5,12.1,0.0,9.4,15.93,2.6
2019-02-13,0,18.9,7.3,13.1,0.0,9.7,16.87,2.82
2019-02-14,0,18.4,9.5,12.7,5.9,7.1,9.98,1.79
2019-02-15,0,17.4,8.4,12.3,0.3,6.0,11.4,1.98
2019-02-16,0,16.2,6.8,10.3,10.6,8.8,13.42,2.1
2019-02-17,0,15.1,5.4,10.2,0.0,12.5,16.36,2.47
2019-02-18,0,17.6,6.7,11.5,1.6,8.0,16.53,2.69
2019-02-19,1,14.4,7.5,10.6,3.6,7.4,13.89,2.15
2019-02-20,0,19.0,6.6,12.8,0.0,10.2,18.98,3.26
2019-02-21,0,20.5,7.7,14.0,0.4,13.0,17.91,3.19
2019-02-22,0,21.0,11.9,16.0,0.0,8.4,17.37,3.19
2019-02-23,0,20.9,10.8,15.1,0.0,10.5,19.13,3.49
2019-02-24,0,21.4,8.4,14.2,1.9,7.7,16.78,3.12
2019-02-25,0,16.0,8.0,11.2,6.2,7.9,16.62,2.7
2019-02-26,0,17.6,7.5,12.2,0.7,7.9,18.22,3.08
2019-02-27,0,14.2,7.2,10.3,16.2,12.0,10.88,1.85
2019-02-28,0,11.8,5.1,7.8,3.9,7.6,12.87,1.87
2019-03-01,0,16.1,2.8,9.7,0.2,9.4,20.52,3.23
2019-03-02,0,16.1,5.0,10.8,0.0,10.3,16.13,2.6
2019-03-03,0,17.8,8.2,12.3,6.2,8.6,16.35,2.73
2019-03-04,0,18.4,6.6,12.6,0.7,8.7,18.49,3.17
2019-03-05,0,17.0,7.3,12.0,0.4,8.9,18.12,3.05
2019-03-06,0,18.8,7.8,12.6,0.0,9.2,20.58,3.53
2019-03-07,0,18.8,6.9,12.7,0.3,8.8,21.08,3.54
2019-03-08,1,17.0,7.0,11.9,1.6,10.3,18.84,3.06
2019-03-09,0,19.4,6.5,13.4,0.0,9.3,20.38,3.57
2019-03-10,0,20.3,8.0,14.4,0.0,10.7,21.98,3.93
2019-03-11,0,20.6,9.9,15.5,0.2,9.5,21.96,3.9
2019-03-12,0,21.7,11.8,16.8,0.0,13.2,22.18,4.2
2019-03-13,0,23.9,11.8,17.6,0.0,10.7,23.12,4.55
2019-03-14,0,23.3,13.1,16.9,0.0,8.4,16.77,3.4
2019-03-15,0,21.9,12.1,16.2,0.0,9.2,18.11,3.44
2019-03-16,0,21.7,10.7,16.1,0.3,10.2,22.58,4.2
2019-03-17,0,22.9,10.1,16.3,0.0,9.4,21.03,3.94
2019-03-18,0,21.0,10.0,14.1,1.9,12.8,19.08,3.21
2019-03-19,0,19.6,9.2,13.8,4.0,7.1,18.51,3.2
2019-03-20,0,20.4,8.7,15.0,0.2,8.1,19.47,3.55
2019-03-21,0,21.4,9.9,15.8,0.3,12.9,21.64,3.93
2019-03-22,0,22.5,11.9,16.8,0.2,10.8,21.92,4.19
2019-03-23,0,23.5,11.8,17.9,0.0,10.7,23.54,4.6
2019-03-24,0,24.5,11.4,17.8,0.0,7.6,22.49,4.31
2019-03-25,0,21.8,11.2,15.4,7.7,8.8,17.76,3.15
2019-03-26,0,16.3,10.0,13.0,13.7,11.0,9.57,1.7
2019-03-27,0,21.3,8.6,14.9,0.0,11.4,23.57,4.17
2019-03-28,0,22.7,11.1,17.0,0.0,9.7,23.24,4.25
2019-03-29,0,21.3,12.8,17.2,4.9,7.6,18.46,3.33
2019-03-30,0,20.0,13.1,16.0,6.7,5.3,12.59,2.29
2019-03-31,0,22.1,11.7,16.0,5.9,7.5,19.42,3.47
2019-04-01,0,21.3,11.5,15.7,2.6,7.7,17.56,3.16
2019-04-02,0,21.2,11.1,16.5,0.0,11.5,21.61,3.85
2019-04-03,0,21.2,12.9,16.7,6.2,7.9,18.23,3.3
2019-04-04,0,20.4,13.1,16.3,4.6,7.4,16.62,2.95
2019-04-05,0,21.0,12.4,16.3,5.0,7.4,15.65,2.87
2019-04-06,0,21.0,12.9,16.3,30.1,7.9,13.17,2.44
2019-04-07,0,19.8,12.8,15.8,18.7,7.9,12.69,2.3
2019-04-08,1,21.3,11.8,16.5,6.2,7.7,20.16,3.61
2019-04-09,0,19.4,11.3,15.5,4.8,7.1,15.29,2.67
2019-04-10,1,22.1,13.1,17.2,0.2,10.2,19.25,3.51
2019-04-11,0,21.8,13.4,18.0,2.6,7.1,19.28,3.52
2019-04-12,0,21.6,13.3,17.9,3.1,6.1,17.45,3.21
2019-04-13,1,23.0,14.4,18.2,2.6,9.1,19.38,3.55
2019-04-14,0,23.5,14.5,18.8,1.4,6.8,19.89,3.75
2019-04-15,0,24.1,15.1,18.7,2.8,7.3,19.27,3.63
2019-04-16,1,24.6,15.6,19.0,6.2,8.9,20.58,3.95
2019-04-17,0,21.8,13.1,17.0,12.2,8.9,13.65,2.52
2019-04-18,0,22.9,12.7,17.6,1.7,8.3,22.84,4.19
2019-04-19,0,22.3,12.2,16.9,5.3,6.4,21.6,3.91
2019-04-20,0,22.3,11.8,17.4,1.2,7.1,22.63,4.24
2019-04-21,0,21.7,13.1,17.3,2.8,6.5,19.95,3.68
2019-04-22,0,21.4,13.0,17.0,9.6,6.4,17.84,3.29
2019-04-23,0,22.3,13.4,17.4,4.4,5.9,17.93,3.36
2019-04-24,1,23.6,13.9,19.0,1.6,6.5,20.17,3.86
2019-04-25,0,24.4,15.3,19.7,6.4,7.3,19.51,3.76
2019-04-26,0,24.7,16.3,20.2,1.4,8.3,20.02,3.84
2019-04-27,0,25.1,16.7,20.6,3.1,7.7,21.17,4.11
2019-04-28,0,26.1,17.0,21.5,1.7,8.2,21.21,4.22
2019-04-29,0,26.3,17.4,21.2,2.1,8.5,21.34,4.2
2019-04-30,0,25.5,16.7,21.0,1.7,6.8,22.11,4.29
2019-05-01,1,28.4,18.2,22.5,0.5,10.2,24.61,5.08
2019-05-02,0,28.6,16.5,22.0,0.0,9.5,24.43,5.07
2019-05-03,0,26.4,17.5,21.4,1.7,9.8,22.39,4.47
2019-05-04,0,23.8,16.8,20.0,1.1,10.7,20.38,3.85
2019-05-05,0,26.1,15.5,20.9,0.0,10.5,24.63,4.93
2019-05-06,0,27.7,14.3,21.1,0.0,10.7,25.33,5.26
2019-05-07,0,28.3,15.1,21.5,0.1,9.0,26.0,5.4
2019-05-08,0,28.0,16.8,22.2,0.0,11.8,24.75,5.13
2019-05-09,0,27.7,16.6,22.2,0.1,11.2,24.17,4.99
2019-05-10,0,29.2,16.7,23.0,0.0,10.0,24.7,5.23
2019-05-11,0,29.3,18.5,23.4,0.0,12.7,24.43,5.27
2019-05-12,0,27.1,17.4,21.9,0.8,9.0,22.66,4.67
2019-05-13,0,23.0,16.5,19.8,1.3,5.2,12.3,2.54
2019-05-14,0,25.9,15.9,19.9,5.5,12.8,22.24,4.38
2019-05-15,0,24.2,15.5,19.3,3.9,8.4,20.33,3.85
2019-05-16,0,23.6,16.3,19.7,1.9,8.5,20.87,3.9
2019-05-17,0,26.2,15.5,21.1,0.8,12.3,24.69,4.91
2019-05-18,0,27.7,16.0,21.8,0.0,14.3,25.08,5.23
2019-05-19,0,26.5,16.2,21.5,0.2,6.6,22.32,4.52
2019-05-20,0,26.8,17.2,21.9,0.5,6.8,22.98,4.59
2019-05-21,0,27.6,17.7,21.9,0.7,7.7,22.11,4.47
2019-05-22,0,27.4,17.2,21.4,5.3,9.3,21.65,4.35
2019-05-23,1,25.0,17.1,20.4,3.6,7.4,19.81,3.82
2019-05-24,0,25.8,17.0,21.0,8.3,9.3,21.14,4.14
2019-05-25,0,26.4,17.5,21.2,1.5,10.7,22.15,4.27
2019-05-26,0,26.3,16.9,21.4,1.6,7.4,23.54,4.67
2019-05-27,0,26.7,16.9,21.7,2.0,7.3,23.2,4.61
2019-05-28,0,26.9,17.8,21.9,1.3,9.1,23.5,4.7
2019-05-29,1,25.9,16.9,21.4,1.2,6.5,22.15,4.38
2019-05-30,0,25.3,17.2,20.4,16.0,7.0,20.25,3.93
2019-05-31,0,24.6,17.2,20.3,7.8,9.1,18.54,3.53
2019-06-01,0,24.5,17.1,20.2,27.9,5.9,16.93,3.36
2019-06-02,0,24.9,17.1,20.7,4.5,5.8,16.56,3.3
2019-06-03,0,25.5,17.6,20.9,1.4,9.1,19.94,3.95
2019-06-04,0,25.2,16.3,20.9,3.1,5.1,21.09,4.14
2019-06-05,0,24.8,18.7,21.7,6.0,5.5,18.62,3.68
2019-06-06,0,24.8,19.0,21.5,2.5,5.4,14.21,2.88
2019-06-07,0,26.5,18.1,21.3,9.2,7.0,15.97,3.25
2019-06-08,0,25.9,18.4,22.1,3.9,6.9,20.71,4.09
2019-06-09,0,26.5,18.6,21.9,1.5,5.7,20.41,4.04
2019-06-10,0,26.0,18.2,21.5,26.9,7.1,18.45,3.64
2019-06-11,0,28.1,18.4,22.4,2.6,6.2,21.23,4.24
2019-06-12,0,26.2,19.0,22.2,7.8,7.9,19.29,3.86
2019-06-13,0,27.4,19.6,22.8,27.8,6.8,19.62,3.96
2019-06-14,0,27.5,19.5,23.5,6.9,6.4,21.59,4.38
2019-06-15,0,28.6,19.6,24.0,1.9,9.0,24.3,4.99
2019-06-16,0,28.2,19.4,23.6,7.3,9.1,24.12,4.93
2019-06-17,1,26.8,19.8,22.8,10.7,8.2,18.69,3.74
2019-06-18,0,26.7,18.0,22.5,9.6,6.6,22.17,4.43
2019-06-19,0,26.0,18.8,22.7,0.2,8.2,20.35,4.06
2019-06-20,0,26.6,19.9,22.4,2.4,6.6,15.97,3.26
2019-06-21,0,27.8,18.7,22.9,9.6,6.2,21.72,4.39
2019-06-22,0,24.2,20.6,22.0,64.4,4.2,9.12,1.91
2019-06-23,0,27.5,20.5,22.9,13.0,5.8,17.72,3.63
2019-06-24,0,27.6,19.8,23.4,8.6,7.5,18.23,3.73
2019-06-25,0,27.4,20.8,23.7,3.4,9.4,21.49,4.28
2019-06-26,0,25.8,20.6,23.1,6.2,6.1,18.07,3.57
2019-06-27,0,27.8,20.1,23.5,6.9,8.2,20.64,4.2
2019-06-28,0,26.0,20.4,22.7,55.5,7.5,15.09,3.05
2019-06-29,0,27.3,20.3,23.1,17.6,6.5,19.47,3.95
2019-06-30,0,26.7,20.4,23.2,7.5,5.4,16.36,3.37
2019-07-01,0,28.3,19.7,23.4,26.7,6.5,21.37,4.32
2019-07-02,0,27.5,20.1,23.8,8.1,5.6,19.74,4.04
2019-07-03,0,27.6,20.5,23.5,66.3,5.1,17.62,3.64
2019-07-04,0,25.7,21.5,23.2,28.1,4.9,13.99,2.87
2019-07-05,0,26.2,21.2,23.2,56.6,4.6,16.09,3.27
2019-07-06,0,26.9,20.6,22.9,96.5,6.0,13.69,2.86
2019-07-07,0,24.5,20.6,22.6,26.3,5.2,11.49,2.37
2019-07-08,0,25.0,20.5,22.6,16.6,6.0,9.55,2.03
2019-07-09,0,24.9,21.0,22.2,38.4,7.7,6.93,1.59
2019-07-10,0,25.3,20.6,22.3,56.6,8.8,10.23,2.23
2019-07-11,0,22.2,20.7,21.3,97.5,12.9,3.96,1.03
2019-07-12,0,21.8,20.0,21.0,161.9,16.9,2.0,0.69
2019-07-13,0,23.8,19.2,20.6,50.1,7.6,9.7,2.04
2019-07-14,0,23.3,18.7,20.8,57.1,6.0,10.38,2.11
2019-07-15,0,24.8,19.1,22.0,34.0,5.4,14.11,2.81
2019-07-16,0,22.9,19.7,21.3,17.4,4.3,9.62,1.98
2019-07-17,0,25.5,19.4,22.4,7.8,7.0,18.46,3.65
2019-07-18,0,27.2,20.3,22.9,32.5,5.9,19.34,3.9
2019-07-19,0,27.1,19.9,22.5,35.9,5.8,15.72,3.2
2019-07-20,0,25.9,20.3,22.7,22.3,5.8,16.65,3.36
2019-07-21,0,26.0,19.7,22.6,14.6,8.0,18.17,3.56
2019-07-22,0,26.6,19.6,22.9,3.5,9.2,17.65,3.56
2019-07-23,0,24.8,20.5,22.5,16.5,6.2,12.72,2.57
2019-07-24,0,22.8,20.4,21.4,81.6,5.7,3.52,0.91
2019-07-25,0,25.3,20.0,22.4,4.1,4.5,14.51,2.98
2019-07-26,0,26.8,20.2,22.6,15.1,5.7,16.01,3.29
2019-07-27,0,27.0,19.5,22.3,27.0,5.9,15.41,3.18
2019-07-28,0,26.4,20.1,22.7,27.4,4.3,18.39,3.71
2019-07-29,0,26.1,20.5,23.1,17.1,5.0,20.81,4.16
2019-07-30,0,24.2,20.7,22.3,7.8,3.7,8.97,1.91
2019-07-31,0,26.6,19.1,22.8,23.8,6.0,20.32,4.07
2019-08-01,0,26.7,20.1,22.7,32.7,5.0,15.81,3.23
2019-08-02,0,25.6,20.4,22.4,38.5,4.8,14.84,2.99
2019-08-03,0,26.3,20.8,22.8,18.0,4.8,17.05,3.42
2019-08-04,0,26.6,20.3,23.1,6.1,7.9,20.46,4.03
2019-08-05,0,26.8,20.7,23.3,27.0,6.0,16.96,3.44
2019-08-06,0,27.5,20.9,23.4,11.5,7.2,15.46,3.19
2019-08-07,0,27.1,20.2,22.8,13.2,4.3,14.54,2.99
2019-08-08,0,26.7,19.7,22.8,26.0,5.8,16.33,3.33
2019-08-09,0,26.3,20.3,22.6,4.7,6.9,16.06,3.23
2019-08-10,0,26.8,20.0,22.9,8.0,5.7,19.18,3.85
2019-08-11,0,27.1,20.6,23.4,8.5,6.7,15.56,3.2
2019-08-12,0,28.5,20.2,24.0,30.1,4.9,21.53,4.38
2019-08-13,0,26.5,20.5,23.3,28.9,5.4,17.49,3.52
2019-08-14,0,26.5,20.2,23.1,37.0,5.9,17.32,3.51
2019-08-15,0,26.3,19.8,22.6,10.6,4.6,16.16,3.26
2019-08-16,0,25.7,20.2,22.5,21.3,4.8,16.25,3.27
2019-08-17,0,26.5,20.2,22.5,16.1,4.3,16.95,3.41
2019-08-18,0,26.3,20.0,22.3,12.7,3.9,15.18,3.08
2019-08-19,1,25.8,19.8,22.4,49.6,8.1,16.62,3.32
2019-08-20,1,26.5,21.0,22.9,42.6,4.7,18.27,3.66
2019-08-21,0,26.9,20.5,23.1,16.4,6.3,18.17,3.67
2019-08-22,0,27.4,19.5,22.9,36.5,6.8,18.73,3.77
2019-08-23,0,27.3,20.6,23.2,82.6,7.1,19.72,3.95
2019-08-24,0,25.8,20.5,22.4,32.2,3.9,13.97,2.81
2019-08-25,0,25.2,20.2,22.1,12.2,5.2,13.74,2.79
2019-08-26,1,28.3,19.0,22.8,10.0,5.2,21.32,4.27
2019-08-27,0,26.7,19.2,22.6,15.8,4.4,20.42,4.05
2019-08-28,0,28.0,19.6,23.4,14.1,4.3,20.89,4.21
2019-08-29,0,27.2,21.0,23.3,14.6,9.8,19.57,3.88
2019-08-30,0,26.7,19.7,23.1,4.8,7.1,20.23,3.97
2019-08-31,0,25.6,20.6,22.5,29.5,4.7,13.6,2.77
2019-09-01,0,25.5,20.7,22.3,6.9,4.3,10.17,2.08
2019-09-02,0,27.4,20.0,23.6,0.7,6.2,21.06,4.21
2019-09-03,0,26.2,21.0,22.9,63.3,9.7,15.53,3.11
2019-09-04,0,25.0,20.7,22.2,21.5,7.0,15.41,3.03
2019-09-05,0,26.6,20.4,22.3,34.5,4.2,13.85,2.85
2019-09-06,1,25.1,20.6,22.1,44.6,4.3,9.27,1.95
2019-09-07,1,25.5,20.7,22.3,42.5,8.0,14.41,2.83
2019-09-08,1,26.3,19.6,22.4,56.1,7.2,15.82,3.16
2019-09-09,0,26.2,20.1,22.7,26.4,7.2,14.78,2.96
2019-09-10,0,26.7,21.0,23.0,43.8,6.1,17.09,3.41
2019-09-11,0,28.1,20.8,22.9,32.1,4.7,15.89,3.23
2019-09-12,0,26.8,20.7,22.7,32.2,4.3,13.72,2.79
2019-09-13,0,25.1,20.2,22.1,6.3,5.4,10.54,2.17
2019-09-14,0,25.6,19.6,22.0,34.1,5.6,12.76,2.59
2019-09-15,0,24.8,19.8,21.6,14.8,6.6,12.96,2.56
2019-09-16,0,25.2,19.3,21.7,32.4,5.4,14.28,2.82
2019-09-17,1,23.5,19.6,20.9,11.0,6.4,6.98,1.52
2019-09-18,0,22.1,18.8,20.0,29.9,5.1,5.26,1.17
2019-09-19,1,24.3,18.5,20.3,6.4,4.5,10.16,2.03
2019-09-20,0,25.1,16.9,21.2,0.7,8.7,21.18,4.04
2019-09-21,0,24.7,17.8,21.1,4.1,6.3,18.22,3.5
2019-09-22,0,24.7,18.8,20.8,4.8,5.1,12.64,2.51
2019-09-23,0,25.0,17.9,20.7,7.3,8.0,16.82,3.21
2019-09-24,0,24.1,18.3,20.2,41.1,3.9,9.06,1.82
2019-09-25,0,24.2,18.2,20.5,37.8,5.4,11.75,2.36
2019-09-26,0,22.8,17.4,19.8,3.9,6.4,9.77,1.94
2019-09-27,0,21.6,17.7,19.4,13.6,8.4,6.99,1.47
2019-09-28,0,21.5,17.7,18.9,28.4,5.9,5.99,1.3
2019-09-29,0,20.9,17.2,18.6,13.3,8.1,6.11,1.34
2019-09-30,0,23.5,15.9,19.3,6.3,6.0,17.1,3.15
2019-10-01,0,22.5,17.7,19.5,3.3,7.4,14.27,2.65
2019-10-02,0,23.0,17.4,19.6,0.7,6.2,13.22,2.51
2019-10-03,1,23.7,17.3,20.1,7.3,7.0,14.77,2.79
2019-10-04,0,23.8,16.8,19.9,1.7,7.2,16.25,3.07
2019-10-05,0,23.6,16.9,20.0,1.6,7.3,17.61,3.26
2019-10-06,0,23.9,15.8,19.7,1.3,8.2,16.44,3.09
2019-10-07,0,24.4,16.5,20.1,2.1,7.1,16.63,3.14
2019-10-08,0,23.7,16.8,19.2,10.0,4.3,12.79,2.44
2019-10-09,0,22.1,15.9,18.6,1.5,5.6,15.93,2.88
2019-10-10,1,22.9,15.6,18.6,0.5,9.0,18.35,3.3
2019-10-11,1,23.1,13.9,18.4,0.7,8.5,18.06,3.32
2019-10-12,1,23.2,14.1,18.3,0.7,7.7,18.78,3.46
2019-10-13,1,22.8,12.6,17.9,0.0,9.0,18.99,3.44
2019-10-14,1,23.7,13.4,18.3,0.5,6.6,18.0,3.34
2019-10-15,1,23.0,13.7,18.4,1.5,6.2,16.63,3.09
2019-10-16,0,23.0,14.8,18.8,0.9,5.4,17.03,3.18
2019-10-17,1,22.6,15.2,18.3,0.9,5.2,15.53,2.86
2019-10-18,0,22.8,14.9,18.2,0.5,6.2,15.19,2.79
2019-10-19,0,23.6,15.6,19.1,0.2,7.8,16.1,3.03
2019-10-20,0,21.3,16.1,18.3,0.0,5.2,9.13,1.8
2019-10-21,0,22.7,14.3,18.2,0.0,8.2,16.91,3.08
2019-10-22,0,23.0,11.6,17.6,0.1,8.1,18.58,3.37
2019-10-23,0,20.7,13.3,16.8,0.0,5.8,8.32,1.64
2019-10-24,0,22.4,12.8,17.3,0.8,6.3,17.54,3.16
2019-10-25,0,21.0,12.6,16.3,0.0,6.0,14.16,2.54
2019-10-26,0,20.9,11.9,15.9,0.0,8.8,18.1,3.09
2019-10-27,0,22.1,9.7,16.0,0.0,8.4,18.63,3.29
2019-10-28,0,20.9,12.8,16.5,0.0,7.9,14.32,2.52
2019-10-29,0,23.3,12.8,17.6,0.0,8.6,16.58,3.04
2019-10-30,0,22.5,13.4,17.6,0.2,6.4,13.89,2.58
2019-10-31,0,21.7,13.3,17.1,1.2,6.9,16.01,2.86
2019-11-01,1,20.4,12.4,16.3,1.5,5.9,14.59,2.57
2019-11-02,1,22.6,11.8,17.1,0.4,8.1,15.47,2.82
2019-11-03,1,23.3,14.1,17.7,0.0,5.5,14.94,2.75
2019-11-04,0,21.2,13.0,16.1,1.1,6.8,13.56,2.4
2019-11-05,0,20.8,11.4,15.7,2.2,7.5,14.26,2.54
2019-11-06,0,21.6,11.3,15.9,0.0,8.2,15.91,2.81
2019-11-07,1,22.6,11.9,16.7,0.0,8.1,16.08,2.91
2019-11-08,0,20.8,12.1,16.6,0.0,5.8,12.43,2.23
2019-11-09,0,21.6,13.3,17.1,0.5,6.9,14.42,2.57
2019-11-10,0,21.3,12.9,16.7,0.0,7.6,15.68,2.75
2019-11-11,0,20.8,11.3,16.0,0.0,9.8,15.25,2.61
2019-11-12,0,21.6,11.4,16.4,0.0,8.1,14.75,2.6
2019-11-13,0,20.8,12.1,16.3,0.0,8.9,14.88,2.57
2019-11-14,0,23.0,10.9,16.7,0.0,6.9,14.01,2.56
2019-11-15,1,22.7,13.3,17.2,0.0,9.0,15.16,2.75
2019-11-16,0,23.0,11.4,16.2,0.0,9.1,13.87,2.54
2019-11-17,0,21.9,10.9,16.4,0.0,7.0,15.04,2.65
2019-11-18,0,20.4,13.9,16.5,0.1,8.2,11.95,2.11
2019-11-19,0,20.6,13.9,16.6,0.2,7.7,12.82,2.29
2019-11-20,0,19.6,12.2,15.2,1.9,7.0,11.73,2.05
2019-11-21,0,19.4,12.0,15.1,0.0,9.1,12.44,2.14
2019-11-22,0,20.1,10.3,15.1,0.0,8.7,12.9,2.26
2019-11-23,0,19.5,11.5,15.1,0.0,7.5,13.46,2.28
2019-11-24,0,20.7,11.4,15.4,0.0,7.4,13.58,2.35
2019-11-25,0,19.4,11.5,14.9,0.0,8.1,12.32,2.11
2019-11-26,0,20.7,10.0,14.9,0.0,7.4,14.28,2.46
2019-11-27,0,19.9,9.9,14.7,0.0,8.1,13.89,2.38
2019-11-28,0,21.0,10.3,14.9,0.0,6.4,14.07,2.5
2019-11-29,0,20.1,10.7,14.6,0.0,5.2,10.39,1.95
2019-11-30,0,19.1,10.0,14.0,0.0,8.4,13.74,2.39
2019-12-01,0,19.2,9.0,13.3,0.0,8.2,14.34,2.47
2019-12-02,0,17.6,7.6,12.3,0.0,8.7,13.98,2.27
2019-12-03,0,16.8,8.8,12.3,0.2,8.9,13.35,2.12
2019-12-04,0,18.0,7.3,12.2,0.0,5.9,13.85,2.27
2019-12-05,0,19.3,7.5,12.9,0.0,6.2,14.08,2.36
2019-12-06,0,18.7,7.8,12.8,0.0,6.6,13.76,2.37
2019-12-07,0,17.9,9.1,12.4,0.0,6.7,13.04,2.18
2019-12-08,0,17.4,7.2,11.8,0.0,8.0,13.75,2.24
2019-12-09,0,16.8,6.4,11.4,0.0,8.4,13.53,2.19
2019-12-10,0,16.3,6.8,11.3,0.0,8.6,12.98,2.04
2019-12-11,0,15.4,7.3,11.4,0.0,7.6,10.47,1.66
2019-12-12,0,14.5,8.5,11.3,0.2,6.3,7.16,1.21
2019-12-13,0,12.4,8.9,10.1,16.4,8.8,3.67,0.73
2019-12-14,0,14.8,7.9,10.5,4.4,7.7,10.39,1.61
2019-12-15,1,15.4,7.4,10.2,0.0,4.7,8.74,1.44
2019-12-16,0,15.4,5.8,10.1,0.1,9.5,13.02,2.0
2019-12-17,0,14.7,5.7,9.6,0.0,8.4,13.58,2.05
2019-12-18,0,15.3,4.3,9.5,0.0,8.0,13.54,2.09
2019-12-19,0,16.3,4.7,9.7,0.0,6.9,13.37,2.09
2019-12-20,0,16.3,5.6,10.5,0.0,7.1,12.98,2.02
2019-12-21,0,16.3,6.8,10.7,0.0,7.3,12.93,1.97
2019-12-22,0,16.4,6.5,11.1,0.0,8.4,13.48,2.12
2019-12-23,0,15.4,6.0,10.0,0.0,8.0,12.94,1.94
2019-12-24,0,15.7,5.4,9.7,0.0,7.6,13.81,2.15
2019-12-25,1,15.6,4.9,9.3,0.0,7.3,14.03,2.22
2019-12-26,0,14.2,3.7,8.2,0.0,6.0,14.03,2.2
2019-12-27,0,12.6,0.9,6.5,0.0,9.3,13.58,1.95
2019-12-28,0,14.2,1.1,7.7,0.0,6.5,13.83,2.06
2019-12-29,0,16.4,3.5,9.4,0.0,6.4,13.91,2.2
2019-12-30,1,16.2,3.6,9.6,0.0,7.2,13.93,2.21
2019-12-31,0,16.1,3.4,9.4,0.0,6.6,13.45,2.16
